tmdb_id,title,original_title,overview,tagline,genres,actors,directors,writers,keywords,release_date,certification,runtime,vote_average,vote_count,popularity,poster_path,backdrop_path,original_language,status,budget,revenue,similar_movies,last_updated
495362,Agnyaathavaasi,అజ్ఞాతవాసి,A billionaire Govinda Bhargav and his son are murdered with the aim of a hostile takeover of their company. But what his enemies do not know is that he has an heir that no one knows of.,Prince in Exile,"['Drama', 'Action']","['Pawan Kalyan', 'Keerthy Suresh', 'Anu Emmanuel', 'Aadhi Pinisetty', 'Boman Irani', 'Khushboo', 'Parag Tyagi', 'Rao Ramesh']",['Trivikram Srinivas'],['Trivikram Srinivas'],"['father murder', 'billionaire', 'disguise']",2018-01-09,UA,158,3.7,19,0.876,/lbG8xZlRnSpEAFEswG85suN1erA.jpg,/hW06kx8nY3JZw8N59mkP6kRXN56.jpg,te,Released,0,0,"[{'id': 599792, 'title': 'Sons of Satan', 'poster_path': '/dV8OwSCUa58HBwWndWLJAO5HWPK.jpg'}, {'id': 913, 'title': 'The Thomas Crown Affair', 'poster_path': '/5yqs1MVlqdIg1DY5adC5jFx3d7j.jpg'}, {'id': 956, 'title': 'Mission: Impossible III', 'poster_path': '/vKGYCpmQyV9uHybWDzXuII8Los5.jpg'}, {'id': 2527, 'title': 'This Man Must Die', 'poster_path': '/4QEL8tsDBZkBq54AzpTyFE4yY50.jpg'}, {'id': 4909, 'title': 'The Day of the Jackal', 'poster_path': '/vThgcb3JOj99yETg8WChuci4LV2.jpg'}]",2026-04-01T12:34:40.523427
681435,Red,Red,"When civil engineer Siddharth is arrested for a murder on the basis of a pictorial evidence, cops discover his lookalike Aditya and realize they have only 48 hours to solve the case.",,"['Crime', 'Mystery', 'Thriller']","['Ram Pothineni', 'Nivetha Pethuraj', 'Malavika Sharma', 'Amritha Aiyer', 'Sampath Raj', 'Vennela Kishore', 'Nassar', 'Posani Krishna Murali']",['Kishore Tirumala'],['Kishore Tirumala'],"['remake', 'twins']",2021-01-14,UA,146,5.3,59,0.8755,/7cEEDAHhMGtoWfYXJxelVMRwLu0.jpg,/vrszMNiHlOh1sFBYcfCduTe67Fb.jpg,te,Released,0,0,"[{'id': 1311613, 'title': 'Race with the Devil', 'poster_path': '/aOK8xh9vGHGhT48UMdDebTDFkca.jpg'}, {'id': 4387, 'title': 'A Girl Called Rosemarie', 'poster_path': '/tX6lDW0Th84291UbsKqa6tyJEFO.jpg'}, {'id': 1143541, 'title': 'The Gangster, the Cop, the Devil', 'poster_path': None}, {'id': 426258, 'title': 'The Strange Ones', 'poster_path': '/bbeS9X3xTHrziocOov750LoWmvo.jpg'}, {'id': 2757, 'title': 'Adaptation.', 'poster_path': '/ffEmHQAiD0m5dEQ6rlsuA9vlllW.jpg'}]",2026-04-01T12:34:41.179885
153860,Endukante Premanta,ఎందుకంటే ప్రేమంతా,Two young people are confused by their feelings for each other.,,"['Romance', 'Comedy', 'Drama']","['Ram Pothineni', 'Tamannaah Bhatia', 'Suman Talwar', 'Richard Rishi', 'Sayaji Shinde', 'Anu Hasan', 'Y. Kasi Viswanath', 'Kona Venkat']",['A. Karunakaran'],"['A. Karunakaran', 'A. Karunakaran']",[],2012-06-08,U,155,5.0,13,0.8739,/uFAKVBOfkO7pj2fi4BRQnqk6psP.jpg,/jG5MLSLZoHlNAO4NDSqUVPB5UjD.jpg,te,Released,3600000,0,[],2026-04-01T12:34:41.893574
77715,Badrinath,బద్రీనాధ్,"Trained by a religious martial arts guru, Badri becomes the protector of Badrinath temple and tries to revive Alakananda's faith in God, unaware of the fact that she has fallen for him.",,"['Action', 'Drama', 'Romance']","['Allu Arjun', 'Tamannaah Bhatia', 'Prakash Raj', 'Brahmanandam', 'Kelly Dorji', 'Tanikella Bharani', 'M. S. Narayana', 'Ashwini Kalsekar']",['V. V. Vinayak'],"['Chinni Krishna', 'Chinni Krishna']",[],2011-06-10,A,140,3.914,29,0.8708,/lrhPSR8ok9u6OzciZ7aCXSdg4Mt.jpg,/vxBMAluWjrAdETuuE0CQJm2nUgT.jpg,te,Released,0,0,[],2026-04-01T12:34:42.560013
332831,Who is Subramanyam?,ఎవడే సుబ్రమణ్యం,A corporate man who sets out on a journey of self-discovery and heads to the Himalayas.,,"['Adventure', 'Comedy', 'Drama']","['Nani', 'Malavika Nair', 'Vijay Deverakonda', 'Ritu Varma', 'Nassar', 'Krishnam Raju', 'Rajesh Vivek', 'Sowcar Janaki']",['Nag Ashwin'],['Nag Ashwin'],[],2015-03-21,U,160,7.3,19,0.8639,/tyR4gGikluyrYPeHTtkA0UuRIQa.jpg,/dFWpEJP085Snh3O0kKP0bCC65RA.jpg,te,Released,0,0,"[{'id': 43599, 'title': ""Employees' Entrance"", 'poster_path': '/oRBztofgI6c4v2ahiMNm0unGzls.jpg'}, {'id': 1024997, 'title': 'No Nest', 'poster_path': '/8yASRHTahgbCdaDDAEvno9TaWat.jpg'}, {'id': 508956, 'title': 'The Bachelor', 'poster_path': '/txMSOp2eqpOHTv6IBkaSplRXoSC.jpg'}, {'id': 115238, 'title': 'Lucy Gallant', 'poster_path': '/dP9GDvE2h0w8ZkQGnLHb9aUQcJA.jpg'}, {'id': 1434550, 'title': 'Tree Roots Through Concrete', 'poster_path': '/AdthUxQ2Ulc60HK6ZodT2wBUVF6.jpg'}]",2026-04-01T12:34:43.221720
666564,Narappa,నారప్ప,"Narappa is forced to flee into the forest with his younger son, Sinappa, after Sinappa murders an upper caste landlord to avenge his older brother’s death. And now Narappa must make more sacrifices and navigate a deeply unjust justice system to give his son a chance at future.",,"['Drama', 'Action']","['Venkatesh', 'Priyamani', 'Karthik Rathnam', 'Prakash Raj', 'Murali Sharma', 'Sampath Raj', 'Rao Ramesh', 'Rajiv Kanakala']",['Srikanth Addala'],[],"['remake', 'social injustice']",2021-07-20,UA,153,6.9,14,0.8635,/zEZDTXGoTsw9cLzLii6NUIuvpQ6.jpg,/dvhMlIyI7A0grxgxm5CsjL7DU0F.jpg,te,Released,0,0,"[{'id': 3111, 'title': 'A Star Is Born', 'poster_path': '/zpg2SzpYhZk1D1seDfIIlwaqAxT.jpg'}, {'id': 1311613, 'title': 'Race with the Devil', 'poster_path': '/aOK8xh9vGHGhT48UMdDebTDFkca.jpg'}, {'id': 2976, 'title': 'Hairspray', 'poster_path': '/fgMka3HtFvI5OgW1eYdR9XpySxH.jpg'}, {'id': 426258, 'title': 'The Strange Ones', 'poster_path': '/bbeS9X3xTHrziocOov750LoWmvo.jpg'}, {'id': 3036, 'title': ""Mary Shelley's Frankenstein"", 'poster_path': '/bOwCAQsZlEKrwhPi1ejY6BS8jpL.jpg'}]",2026-04-01T12:34:43.869477
120956,Rachcha,రచ్చ,"A betting teenager, Raj gets involved in a larger bet than he had imagined to earn 2 million rupees for his father's treatment. Will he be able to save his father?",,"['Action', 'Drama', 'Romance']","['Ram Charan', 'Tamannaah Bhatia', 'Ajmal Ameer', 'Nassar', 'Brahmanandam', 'Dev Gill', 'M. S. Narayana', 'Mukesh Rishi']",['Sampath Nandi'],"['Sampath Nandi', 'Sampath Nandi']",[],2012-04-05,UA,145,4.2,20,0.8625,/oz1BLUe7bC6GWQpAa1aneMQFacI.jpg,/fR39oGgUD0UtiULVe8HpMyPxY7L.jpg,te,Released,0,0,[],2026-04-01T12:34:44.520189
784572,Krack,క్రాక్,"Pothuraju Veera Shankar is a hot-headed circle inspector from Andhra who doesn’t like to hear the word ‘background’. Wherever he is appointed in the state, he brings all the notorious gundas to their knees with his signature policing style. When Shankar is appointed in Ongole, the brutal Katari commits a spine-chilling murder and angers Shankar. How the rivalry between Pothuraju Veera Shankar and Katari turns worse is what Krack is all about.",,"['Action', 'Crime', 'Drama']","['Ravi Teja', 'Shruti Haasan', 'Samuthirakani', 'Varalaxmi Sarathkumar', 'P. Ravi Shankar', 'Posani Krishna Murali', 'Ali Basha', 'Mouryani']",['Gopichand Malineni'],"['Gopichand Malineni', 'Gopichand Malineni']",['honest cop'],2021-01-09,UA,154,6.0,26,0.8618,/fMHGXVgtU9Vfb9Xg6S9SWShmRDz.jpg,/8c8ue83QX0mTEUNHmLmHcMfy8be.jpg,te,Released,0,0,"[{'id': 1335879, 'title': 'Syndicate', 'poster_path': '/3fCBlcY7I43tARaHGhs1qV5YSFz.jpg'}, {'id': 43893, 'title': 'Les Misérables', 'poster_path': '/9hSPMlFppQBCcDDECA0TgTL0F8k.jpg'}, {'id': 36522, 'title': 'Private Hell 36', 'poster_path': '/okM3v5AhAaOYUnrmwUuYdVSq3l3.jpg'}, {'id': 500971, 'title': 'Adanga Maru', 'poster_path': '/favl3yUhjCC5BkR86IGtBR52TnH.jpg'}, {'id': 78986, 'title': 'Chathriyan', 'poster_path': '/f67xYI5MyWZK2wblXaLdCGBx0Mg.jpg'}]",2026-04-01T12:34:45.178765
73578,Jalsa,జల్సా,"Sanjay falls in love with Indu. Her father Rammohan Reddy doesnt approve of it and she is married to someone else. Later, Bhagyamathi falls for him and he goes to meet her father who turns out to be Rammohan Reddy. Somewhere in between Sanjay's life as a Naxal is depicted.",,"['Action', 'Comedy']","['Pawan Kalyan', ""Ileana D'Cruz"", 'Parvati Melton', 'Kamalinee Mukherjee', 'Prakash Raj', 'Mukesh Rishi', 'Brahmanandam', 'Ali Basha']",['Trivikram Srinivas'],['Trivikram Srinivas'],[],2008-04-02,NR,161,6.8,21,0.8609,/sAc0AX16f0jBlVfU85XbaU9ZKI2.jpg,/g4AnaSh8fR3puCIzSVgabTi54Yt.jpg,te,Released,0,0,[],2026-04-01T12:34:45.830307
244941,Varudu,వరుడు,A soon to-be married bride is abducted by a man who is obsessed with her.,,['Action'],"['Allu Arjun', 'Arya', 'Suhasini Maniratnam', 'Bhanu Sri Mehra', 'Sayaji Shinde', 'Brahmanandam', 'Ashish Vidhyarthi', 'Nassar']",['Gunasekhar'],"['Gunasekhar', 'Gunasekhar']",[],2010-03-31,UA,147,3.1,10,0.8544,/fKaH0p32bZK2MFi5DLA3Wpvcr12.jpg,/fak8asZyC9FjXzhMXq7JP7n9HMP.jpg,te,Released,4600000,4100000,[],2026-04-01T12:34:46.480511
115067,Anji,అంజి,"The Aatmalingam of the Himalayas possesses enormous divine powers. Once every 72 years, the Akasa Ganga from the sky flows into Aatmalingam. Those who drink Akasa Ganga 's holy water become immortal and gain supernatural powers.",,"['Adventure', 'Fantasy']","['Chiranjeevi', 'Namrata Shirodkar', 'Tinnu Anand', 'Nagendra Babu', 'M. S. Narayana', 'Master Bharath', 'Bhupinder Singh', 'Rami Reddy']",['Kodi Ramakrishna'],['Satyanand Pydipalli'],[],2004-01-15,U,150,5.5,12,0.854,/eFJ3hsJHqm1fumMC9R0HCGKQX5Q.jpg,/rD2jbSyTwDegdBrljTWqnIXcnpk.jpg,te,Released,0,0,[],2026-04-01T12:34:47.162672
1090486,BRO,BRO,"After being fatally injured in a car crash, a man is given three months back on earth to make amends.",,"['Comedy', 'Drama', 'Fantasy']","['Sai Durgha Tej', 'Pawan Kalyan', 'Ketika Sharma', 'Priya Prakash Varrier', 'Subbaraju', 'Brahmanandam', 'Tanikella Bharani', 'Rohini']",['Samuthirakani'],"['Trivikram Srinivas', 'Samuthirakani']",[],2023-07-27,U,133,6.2,13,0.8423,/cCirdTe57qpOvb1NFKECbQRMmfQ.jpg,/cDau8XMNbURuVPOhqJo9AK1kUQm.jpg,te,Released,0,0,[],2026-04-01T12:34:47.813051
79210,Chatrapathi,ఛత్రపతి,"Sivaji and his family are uprooted from their community in Sri Lanka and wind up as bonded labourers in Vishakhapatnam. Like his legendary namesake, he rises up to become the saviour of the oppressed.",,"['Drama', 'Action']","['Prabhas', 'Bhanupriya', 'Shafi', 'Pradeep Ram Singh Rawat', 'Shriya Saran', 'Chatrapathi Sekhar', 'Kamal Kamaraju', 'Ajay']",['S. S. Rajamouli'],"['Vijayendra Prasad', 'S. S. Rajamouli']",[],2005-09-30,UA,158,6.8,29,0.8339,/xY7vrUDFOyuQPflMiJrMbAm5xB5.jpg,/i4DC8qD8TWjgTyCYgNRZ7lYqABY.jpg,te,Released,0,0,[],2026-04-01T12:34:48.470734
785354,Alludu Adhurs,అల్లుడు అదుర్స్,"A love failure in high school prompts Sreenu to stay away from girls, but fate introduces him to the daughter of a notorious goon, with whom he falls in love immediately. However, his path to win over the girl of his dreams is far from as easy.",,"['Romance', 'Comedy']","['Bellamkonda Srinivas', 'Sonu Sood', 'Nabha Natesh', 'Anu Emmanuel', 'Prakash Raj', 'Vennela Kishore', 'Monal Gajjar', 'Brahmaji']",['Santosh Srinivas'],"['Santosh Srinivas', 'Santosh Srinivas', 'Santosh Srinivas']",[],2021-01-14,NR,150,5.0,10,0.8294,/kVjBF876xP8f2WzBf1YpuVZ2Kgk.jpg,/uL4OreKn1cZMUHGhMC8iAHKKwwD.jpg,te,Released,0,0,[],2026-04-01T12:34:49.214538
1257693,Odela 2,ఒడేల 2,"A savior, Odela Mallanna Swamy, protects a village from evil forces.",,"['Thriller', 'Adventure', 'Crime']","['Tamannaah Bhatia', 'Hebah Patel', 'Vasishta N. Simha', 'Naga Mahesh', 'Murali Sharma', 'Shafi']",['Ashok Teja'],['Sampath Nandi'],[],2025-04-17,A,0,6.2,14,0.8198,/xG5SdRKXjWupcwXj2JJLOSX0PiS.jpg,/4D7vkNkdDnAxYkmvpRaSO9diqhq.jpg,te,Released,0,0,[],2026-04-01T12:34:49.916473
80889,Ashta Chamma,అష్ట చమ్మ,"In this adaptation of The Importance of Being Earnest, Lavanya is in love with the actor Mahesh Babu and decides to marry a man with the same name. But things take an unexpected turn when she finds out that her boyfriend's real name is not Mahesh.",,"['Family', 'Romance', 'Drama']","['Nani', 'Swathi Reddy', 'Srinivas Avasarala', 'Jhansi', 'Bhargavi', 'Tanikella Bharani', 'Hema', 'Inturi Vasu']",['Mohana Krishna Indraganti'],"['Oscar Wilde', 'Mohana Krishna Indraganti']",['romance'],2008-09-05,U,126,5.9,11,0.8138,/fxIOKsfPqFL7CBEwln0otGjCgUQ.jpg,,te,Released,0,0,"[{'id': 961306, 'title': 'Chandramukhi', 'poster_path': '/nhPxuXvRnv2hP20Jsemt8A0Ww1.jpg'}, {'id': 426253, 'title': 'The Lovers', 'poster_path': '/tRWza39fHyef12FvScIBduaHMi6.jpg'}, {'id': 426340, 'title': 'Boxing Day: A Day After Christmas', 'poster_path': None}, {'id': 1144298, 'title': '50 Mouse Steps', 'poster_path': '/uxGGrbaxmNxeklaKofappOFvHI5.jpg'}, {'id': 255946, 'title': 'Émilie', 'poster_path': '/2ECfhdq8ebcDvWBtXltD1TvyAAM.jpg'}]",2026-04-01T12:34:50.746229
606718,Uppena,ఉప్పెన,Aasi has been in love with Bebamma since their childhood. But it is more than her father Rayanam that threatens to form a chasm between the lovers.,,"['Romance', 'Drama']","['Panja Vaisshnav Tej', 'Krithi Shetty', 'Vijay Sethupathi', 'Gayatri Jayaraman', 'Rajsekhar Aningi', 'Rajiv Kanakala', 'Sai Chand', 'Mamilla Shailaja Priya']",['Buchi Babu Sana'],"['Buchi Babu Sana', 'Buchi Babu Sana']",[],2021-02-12,NR,147,5.9,17,0.8116,/qO5ofw2mTJgDEguKBadZ7HyOyn.jpg,/lx8wZ87wLoAwx1PyAizaf8iJ4tj.jpg,te,Released,0,0,[],2026-04-01T12:34:51.458461
38677,Adhurs,అదుర్స్,"Twin brothers who are separated at birth receive different upbringing. After they grow up, they chance upon each other when one of them gets kidnapped by hoodlums.",,"['Action', 'Comedy', 'Drama']","['N.T. Rama Rao Jr.', 'Nayanthara', 'Brahmanandam', 'Sheela Kaur', 'M. S. Narayana', 'Raghu Babu', 'Mahesh Manjrekar', 'Ashish Vidhyarthi']",['V. V. Vinayak'],"['Kona Venkat', 'V. V. Vinayak']",['double act'],2010-01-13,UA,150,6.1,22,0.811,/xcrwqmzYY9t6RQOHfS7KtnMbDRj.jpg,/tg6qhLagEkxaUd4cliQILGnUvNY.jpg,te,Released,0,0,"[{'id': 13997, 'title': 'Black Sheep', 'poster_path': '/bqIW5oE4WeHAvk1nh2Y6rfOLGrF.jpg'}, {'id': 20075, 'title': 'Nice Dreams', 'poster_path': '/r9rsnbe3R9WtjzIhwajHVft9Fp3.jpg'}, {'id': 20197, 'title': 'Things Are Tough All Over', 'poster_path': '/2dxvPRZkTuYyZVUK0JwtvORlW1W.jpg'}, {'id': 23303, 'title': 'Another You', 'poster_path': '/vKF0hCjv4JZhTt9XoxVsKLtteaM.jpg'}, {'id': 1243362, 'title': 'Consider the Oyster', 'poster_path': '/tRGxA9Pbm1OVcJqOdu2ndoNKi8U.jpg'}]",2026-04-01T12:34:52.201399
148884,Shankar Dada M.B.B.S.,శంకర్ దాదా ఎం.బి.బి.ఎస్.,"Shankar Dada is a local goon who sets out to fulfill his parents' dream of him being a doctor. With help from his sidekick ATM, he enrolls himself in medical college and drives the principal and his daughter Dr. Sunitha up the wall.",,[],"['Chiranjeevi', 'Srikanth', 'Sonali Bendre', 'Paresh Rawal', 'Girish Karnad', 'Vennira Aadai Nirmala', 'M. S. Narayana', 'Surya Bhagawan Das']",['Jayant Paranji'],[],"['remake', 'fake doctor']",2004-10-15,NR,166,6.5,15,0.8027,/rBkVDxKUGsElewghzsf7e1JKJ3f.jpg,/cHovAJOwNS8mIln87xMmYLePevy.jpg,te,Released,0,0,"[{'id': 252738, 'title': 'Oshin', 'poster_path': '/tvEyrBudkgm31KAc24H2nTGxfTv.jpg'}, {'id': 1598, 'title': 'Cape Fear', 'poster_path': '/meJZAAuVcjic2ipvbOPz5UlE4P9.jpg'}, {'id': 252957, 'title': 'The Godchild', 'poster_path': '/kx4eprgID7BvLU7jQK9dIW4OCFb.jpg'}, {'id': 774412, 'title': 'Zerrissen - Zwischen zwei Müttern', 'poster_path': '/4tBfqbqNDTbtSErcPtEtSsd1haF.jpg'}, {'id': 252852, 'title': 'Death Takes a Holiday', 'poster_path': '/lobwPbKxW44fq0qC4hoOw3zahBL.jpg'}]",2026-04-01T12:34:52.911631
363152,Bengal Tiger,బెంగాల్ టైగర్,"A happy-go-lucky Aakash who becomes the right hand man of a powerful politician who arranges for him to be married to his daughter Shraddha who falls in love with him, until he reveals the truth that he is already in love with another woman Meera.",,"['Romance', 'Action', 'Comedy']","['Ravi Teja', 'Tamannaah Bhatia', 'Raashii Khanna', 'Boman Irani', 'Posani Krishna Murali', 'Brahmanandam', 'Sayaji Shinde', 'Tanikella Bharani']",['Sampath Nandi'],"['Sampath Nandi', 'Sampath Nandi']",[],2015-12-10,U,151,4.7,13,0.7969,/pL52qn8jmspte3k2LwmCAmd3L0g.jpg,/UJAJHmx2G1695thnoDILt8QMJj.jpg,te,Released,2800000,5600000,[],2026-04-01T12:34:53.632756
568522,N.T.R: Kathanayakudu,NTR కథానాయకుడు,"Based on the journey of the legendary Telugu actor, filmmaker and ex-Chief Minister Late Taraka Rama Rao Nandamuri.",,['Drama'],"['Nandamuri Balakrishna', 'Vidya Balan', 'Kalyan Ram', 'Poonam Bajwa', 'Rana Daggubati', 'Manjima Mohan', 'Bharath Reddy', 'Sachin Khedekar']",['Radha Krishna Jagarlamudi'],"['Vishnuvardhan Induri', 'Radha Krishna Jagarlamudi', 'Radha Krishna Jagarlamudi']",['autobiography'],2019-01-09,U,170,4.9,14,0.7946,/7v5XNFBt7fKNFNfs5vB300wBVu6.jpg,/jbvwEXLTcgpRaZf9awZhxl3iq0s.jpg,te,Released,0,0,"[{'id': 4944, 'title': 'Burn After Reading', 'poster_path': '/jdwSkQu3XirmX18MNj8CqFWsCk.jpg'}, {'id': 746, 'title': 'The Last Emperor', 'poster_path': '/7TILJhdeJAaEyDiwvJZMo9SQBoe.jpg'}, {'id': 252491, 'title': 'And the Beat Goes On: The Sonny and Cher Story', 'poster_path': '/3MFKJrZbIndkj84xsjm4pmGNxNc.jpg'}, {'id': 425145, 'title': 'Torrey Pines', 'poster_path': '/ah2R4cyxXIHGB3Suz7e6vF7LLl4.jpg'}, {'id': 9403, 'title': 'Private Parts', 'poster_path': '/8nCc9fhXCVvetlqpxkrCTc9NwOz.jpg'}]",2026-04-01T12:34:54.352084
965203,Custody,కస్టడీ,"Siva, a police officer, has to escort a witness to the court. He learns that all the police service wants to kill the witness. An escape begins.",A Venkat Prabhu Hunt,"['Action', 'Thriller']","['Naga Chaitanya Akkineni', 'Arvind Swamy', 'Krithi Shetty', 'Priyamani', 'R. Sarathkumar', 'Sampath Raj', 'Vennela Kishore', 'Premji Amaran']",['Venkat Prabhu'],"['Venkat Prabhu', 'Venkat Prabhu']",[],2023-05-12,UA,150,5.0,10,0.7873,/5E9TjPijGlsd1nkdzEhJkxDoPHR.jpg,/cFpsxdJQoVLqMTSRACmnwNqe27w.jpg,te,Released,0,0,[],2026-04-01T12:34:55.087718
1093012,Mangalavaaram,మంగళవారం,"Fear engulfs a village as murders pile up mysteriously. Shailu, a young woman, is the heart of the story and the enigmatic tale unravels with a suspenseful cinematic journey.",,"['Thriller', 'Mystery']","['Payal Rajput', 'Ravindra Vijay', 'Chaitanya Krishna', 'Nandita Swetha', 'Divya Pillai', 'Shravan Reddy', 'Shri Tej', 'Ajay Ghosh']",['Ajay Bhupathi'],['Ajay Bhupathi'],[],2023-11-17,NR,143,5.5,11,0.7789,/zZxBWGqdoQ3lX7oPjtI41Yby59j.jpg,/tawbUjOaCDNq1AjbbkH2dcNTVP1.jpg,te,Released,0,0,[],2026-04-01T12:34:55.792751
536429,Shailaja Reddy Alludu,శైలజారెడ్డి అల్లుడు,Chaitanya and Anu are neighbours who fall for each other. However their path towards marriage is far from easy. A haughty would-be mother-in-law complicates the proceedings. The couple put up a united front to clear their roadblocks.,,"['Comedy', 'Drama']","['Naga Chaitanya Akkineni', 'Anu Emmanuel', 'Ramya Krishnan', 'Vennela Kishore', 'Kalyani Natarajan', 'Prudhviraj', 'Raghu Babu', 'Rahul Ramakrishna']",['Maruthi Dasari'],"['Maruthi Dasari', 'Maruthi Dasari']",[],2018-08-31,UA,148,4.5,12,0.7734,/2Y4nCSnyPkR1KGpBphomSFj696m.jpg,/wWlaKMKGDzTLfjsgsWCVZoihkRo.jpg,te,Released,0,0,[],2026-04-01T12:34:56.521563
888299,Aadavaallu Meeku Johaarlu,ఆడవాళ్లు మీకు జోహార్లు,"Chiranjeevi is a bachelor seeking his perfect match. His family rejects a lot of alliances and search for a bride continues, until Aadhya enters the scene. However, Aadhya’s mother resists her daughter’s marriage to Chiru because it goes against what she believes as marriage to be – male dominance over females.",,"['Family', 'Comedy', 'Drama']","['Sharwanand', 'Rashmika Mandanna', 'Radikaa Sarathkumar', 'Vennela Kishore', 'Khushboo', 'Urvashi', 'Pradeep Ram Singh Rawat', 'Rajitha']",['Kishore Tirumala'],['Kishore Tirumala'],[],2022-03-04,U,139,4.0,12,0.7654,/bF8wcDaHNGkgTlCLvCsaC3quiRf.jpg,/xEkNqpxZihxwUTl7YPvJ0swR2kr.jpg,te,Released,0,0,[],2026-04-01T12:34:57.223202
23776,Parugu,పరుగు,"A group of friends are forcibly transported to a village and kept imprisoned, as the village head, who believes that they have helped in his daughter's elopement with her lover.",,"['Romance', 'Comedy', 'Family', 'Drama']","['Allu Arjun', 'Sheela Kaur', 'Prakash Raj', 'Sunil Varma', 'Saptagiri', 'Subbaraju', 'Jayaprakash Reddy', 'Poonam Bajwa']",['Bhaskar'],"['Bhaskar', 'Bhaskar']",[],2008-05-01,U,173,5.6,29,0.763,/fJqzhEAp1WHch8GCnvcphrLt4a4.jpg,/8yCut2YAYfdYnm48YzJXVBdgWuW.jpg,te,Released,0,0,[],2026-04-01T12:34:58.006885
500723,Awe!,అ!,"‘Awe’ charts the journey of a motley of characters that have nothing to do with each other but are yet connected by a single, fragile string. Who are these people and what about their lives connect them to each other is what the film is all about.",,"['Romance', 'Action', 'Drama']","['Kajal Aggarwal', 'Eesha Rebba', 'Nithya Menen', 'Regina Cassandra', 'Priyadarshi Pullikonda', 'Srinivas Avasarala', 'Murali Sharma', 'Kaitelyn ""Kate D\'mello']",['Prasanth Varma'],"['Prasanth Varma', 'Prasanth Varma']",[],2018-02-16,UA,115,7.1,38,0.7574,/98Dn1D22PWmgwkEx7UEVLtpAPmk.jpg,/3Lltfcis0LX3MrIMHXJ5HfgUS56.jpg,te,Released,0,0,"[{'id': 450036, 'title': 'Magalir Mattum', 'poster_path': '/nCcDsyvQwiyF6KipXM3Obja6xau.jpg'}, {'id': 259041, 'title': 'Ninaithathu Yaaro', 'poster_path': None}, {'id': 505175, 'title': 'Love per Square Foot', 'poster_path': '/edKCIS7i4qruQ8B8sbou8scvPLe.jpg'}, {'id': 524598, 'title': ""Raymond's 5"", 'poster_path': '/1yWliiBlyUfoAFhVV577E6fuRih.jpg'}, {'id': 513576, 'title': 'Always Be My Maybe', 'poster_path': '/3BO6pPa7qDcpPYct061Luh9fvst.jpg'}]",2026-04-01T12:34:58.771579
80921,Badri,బద్రి,"Vennela accuses Badri of not loving her sincerely and challenges him that no one can love him like she does. However, their lives take a turn when he meets Sarayu and she falls madly in love with him.",The Man in Love,"['Romance', 'Drama', 'Family']","['Pawan Kalyan', 'Ameesha Patel', 'Renu Desai', 'Prakash Raj', 'Kota Srinivasa Rao', 'Brahmanandam', 'Ali Basha', 'Mallikarjuna Rao']",['Puri Jagannadh'],['Puri Jagannadh'],[],2000-04-20,UA,148,5.9,14,0.7479,/yNNWBXPmqlX58uWX2VWqvpQsR5b.jpg,/niFdUEVgRhk7823ORBIxvqPJIH9.jpg,te,Released,0,0,[],2026-04-01T12:34:59.536504
38220,Ek Niranjan,ఏక్ నిరంజన్,"A bounty hunter searches for the family he was separated from as a child, and falls in love with the sister of a gang member.",,"['Romance', 'Action', 'Drama']","['Prabhas', 'Kangana Ranaut', 'Sonu Sood', 'Mukul Dev', 'Venu Madhav', 'Brahmanandam', 'Ali Basha', 'Brahmaji']",['Puri Jagannadh'],"['Puri Jagannadh', 'Puri Jagannadh']",[],2009-10-29,UA,150,5.1,14,0.737,/tT0ElSp7p8d8Wsgv6Z1xFmLL8lY.jpg,,te,Released,3800000,6900000,[],2026-04-01T12:35:00.249512
530581,365 Days,365 Days,This film tracks a hasty marriage through its first 365 days.,Before Marriage - After Marriage,['Romance'],"['Nandu Vijay Krishna', 'Anaika Soti', 'Krishnudu', 'Posani Krishna Murali', 'Surekha Vani']",['Ram Gopal Varma'],"['Ram Gopal Varma', 'Ram Gopal Varma']","['marriage crisis', 'newlywed']",2015-05-22,UA,110,4.8,21,0.7321,/AoFyZGDgfrQuH8ptYb41KVnTjJp.jpg,,te,Released,0,0,"[{'id': 254418, 'title': 'Shaadi Ke Side Effects', 'poster_path': '/mSIwlMSpxTIcTKqcrtG4e2VuBPe.jpg'}, {'id': 4148, 'title': 'Revolutionary Road', 'poster_path': '/cvkD3yiVXLg3as8EAG3LaTycONQ.jpg'}, {'id': 3008, 'title': '10:30 P.M. Summer', 'poster_path': '/zEEifnz7dswBLA5hAIBe2xTHRaj.jpg'}, {'id': 4932, 'title': 'A Guide for the Married Man', 'poster_path': '/gAuFxWQwD74Z2huac9fkE3lCvhu.jpg'}, {'id': 10497, 'title': 'Bitter Moon', 'poster_path': '/bW7E4cLWh0elRRbp2VCrtXrY1if.jpg'}]",2026-04-01T12:35:00.984173
